? checkElements(11, 28, 40)

N = 11

[a, b] = [8, 9]    -1.5404245538800077225 E-44
[a, b] = [8, 10]    1.7846725053256527270 E-44
[a, b] = [8, 11]    -8.7892776227561195045450289463684215364 E-45
[a, b] = [9, 9]    -3.1223174279515563081 E-58
[a, b] = [9, 10]    -5.106077395215178569 E-44
[a, b] = [9, 11]    2.7406916275925732127844156258519456185 E-44
[a, b] = [10, 10]    6.019519246519142400 E-59
[a, b] = [10, 11]    -1.4307301824806595952178982576073928720 E-44
[a, b] = [11, 11]    0.E-122

Cycle #5
[a, b] = [1, 1]    1.9128309405714109602 E-58
[a, b] = [1, 2]    -4.7443568434417460991344799584616866334 E-44
[a, b] = [1, 3]    6.784336049438726797 E-45
[a, b] = [1, 4]    -4.311100703326744837 E-44
[a, b] = [1, 5]    3.634974429083046447 E-44
[a, b] = [1, 6]    -2.1210840810719817953 E-45
[a, b] = [1, 7]    -1.0269529361014884131 E-44
[a, b] = [1, 8]    -2.616179119078125609 E-44
[a, b] = [1, 9]    2.242861264081356918 E-44
[a, b] = [1, 10]    6.4096312478589610264221159364691401150 E-45
[a, b] = [1, 11]    -7.6742034632821887831348550054684988683 E-45
[a, b] = [2, 2]    -6.436962805040992813 E-59
[a, b] = [2, 3]    5.441089692794115640 E-44
[a, b] = [2, 4]    3.0162515304458837524449417523391097356 E-44
[a, b] = [2, 5]    2.625794342881017259 E-44
[a, b] = [2, 6]    -8.247906057695860076 E-45
[a, b] = [2, 7]    -2.324771431299536777 E-44
[a, b] = [2, 8]    6.328733543231922858 E-45
[a, b] = [2, 9]    1.9462483572600859636260801476804876273 E-44
[a, b] = [2, 10]    4.463468758781055389 E-58
[a, b] = [2, 11]    -4.6533639343550004144503862445594331151 E-45
[a, b] = [3, 3]    7.979586143105712962 E-58
[a, b] = [3, 4]    3.961571710736457647 E-44
[a, b] = [3, 5]    -2.257855318546216103 E-44
[a, b] = [3, 6]    2.1168847699280263089507393917889521876 E-44
[a, b] = [3, 7]    -3.368189080905279620 E-45
[a, b] = [3, 8]    2.6818750835524317371698004959192094842 E-45
[a, b] = [3, 9]    1.2314756898428558032 E-44
[a, b] = [3, 10]    2.939493055719071073 E-44
[a, b] = [3, 11]    -1.1317816522353233589020036415813850246 E-46
[a, b] = [4, 4]    -1.3363087574209925829 E-58
[a, b] = [4, 5]    3.659877480398321457 E-44
[a, b] = [4, 6]    -1.0831376578500239176 E-44
[a, b] = [4, 7]    -1.9965068714973799497817842316387575034 E-44
[a, b] = [4, 8]    -2.4316344180385769142718768902904295738 E-45
[a, b] = [4, 9]    1.1791801491989341524 E-58
[a, b] = [4, 10]    -4.360591125350518681 E-45
[a, b] = [4, 11]    4.1615936416365128052044022725523806683 E-45
[a, b] = [5, 5]    1.0412987892005133671 E-58
[a, b] = [5, 6]    -1.6588439183302161500912603494135879119 E-44
[a, b] = [5, 7]    2.2271897274401254507 E-44
[a, b] = [5, 8]    3.072743682319268102 E-44
[a, b] = [5, 9]    -2.2069805921471379940 E-44
[a, b] = [5, 10]    2.3763828202120896899731662281116542377 E-44
[a, b] = [5, 11]    6.2172419169704714189685832054474882480 E-45
[a, b] = [6, 6]    -9.288949751244605225 E-58
[a, b] = [6, 7]    -1.0303272019604589522 E-44
[a, b] = [6, 8]    1.0909516899611216117 E-58
[a, b] = [6, 9]    -3.044013107503273354 E-44
[a, b] = [6, 10]    8.578405427362487909 E-58
[a, b] = [6, 11]    1.0371197266332547055711418426544976890 E-44
[a, b] = [7, 7]    3.319411303086610001 E-57
[a, b] = [7, 8]    6.055643362096244329 E-60
[a, b] = [7, 9]    4.074340309463796030 E-44
[a, b] = [7, 10]    -4.603572547652031491 E-44
[a, b] = [7, 11]    1.5803475073336372033623056374317227674 E-44
[a, b] = [8, 8]    -5.470438895673798727 E-58
[a, b] = [8, 9]    -8.657630901722255688 E-45
[a, b] = [8, 10]    6.792225543384486350 E-45
[a, b] = [8, 11]    -2.5686969183297541328159204733773404507 E-45
[a, b] = [9, 9]    -1.5634977267007498674 E-58
[a, b] = [9, 10]    -4.170968745562750803 E-44
[a, b] = [9, 11]    -1.4809119638243969553903509991756589911 E-44
[a, b] = [10, 10]    -1.5305866813507504024 E-57
[a, b] = [10, 11]    1.2645722154204345636228770029931918810 E-45
[a, b] = [11, 11]    4.951982477618070237 E-118

Cycle #6
[a, b] = [1, 1]    -8.542833837595978818 E-58
[a, b] = [1, 2]    -3.6913937959736096098034208922562134134 E-44
[a, b] = [1, 3]    -6.141364865555704163 E-45
[a, b] = [1, 4]    -2.1859683526116815578 E-44
[a, b] = [1, 5]    2.552906562690837150 E-44
[a, b] = [1, 6]    2.615034064371766412 E-44
[a, b] = [1, 7]    2.6659565153876107917 E-45
[a, b] = [1, 8]    -2.703004854851201487 E-44
[a, b] = [1, 9]    9.399935773826871974 E-45
[a, b] = [1, 10]    -1.7079221884370269996737367926323373596 E-44
[a, b] = [1, 11]    6.8221741414895197113817288554958176991 E-45
[a, b] = [2, 2]    -1.1522537004748091801 E-57
[a, b] = [2, 3]    5.934800059521399008 E-44
[a, b] = [2, 4]    1.5621984947425970096162199018691750157 E-44
[a, b] = [2, 5]    1.1982322629335028028 E-44
[a, b] = [2, 6]    -3.351395272996731176 E-45
[a, b] = [2, 7]    -5.137449332505974936 E-44
[a, b] = [2, 8]    -3.135987300512403442 E-45
[a, b] = [2, 9]    3.3059345903479685161355924677172267071 E-44
[a, b] = [2, 10]    1.0034199122484317636 E-57
[a, b] = [2, 11]    -1.2366957068386400184957805138261100384 E-44
[a, b] = [3, 3]    -1.0870261148885069326 E-57
[a, b] = [3, 4]    5.622957779930057226 E-44
[a, b] = [3, 5]    -3.720129294411743661 E-44
[a, b] = [3, 6]    3.9755879428327361821832919325511920885 E-45
[a, b] = [3, 7]    1.2250349187874525602 E-44
[a, b] = [3, 8]    1.2514309802051103785702270330778625527 E-44
[a, b] = [3, 9]    -5.459853909884305989 E-45
[a, b] = [3, 10]    -4.513254417843971958 E-46
[a, b] = [3, 11]    -7.086101087369048181 E-45
[a, b] = [4, 4]    1.1838507338246643950 E-58
[a, b] = [4, 5]    3.284003255334368754 E-45
[a, b] = [4, 6]    1.7133968060519991579 E-45
[a, b] = [4, 7]    -2.5059395771567508911030823164294892827 E-44
[a, b] = [4, 8]    6.3510315312965958810587869441693324589 E-45
[a, b] = [4, 9]    -1.2077002932333441664 E-58
[a, b] = [4, 10]    6.172568909920047096 E-45
[a, b] = [4, 11]    1.1142532440707872628557538687988835587 E-44
[a, b] = [5, 5]    6.907196827791001789 E-59
[a, b] = [5, 6]    -3.8740410999227702137997310878557340456 E-44
[a, b] = [5, 7]    2.626521073404371640 E-44
[a, b] = [5, 8]    -3.745780558831028125 E-45
[a, b] = [5, 9]    -1.4880045290128517842 E-44
[a, b] = [5, 10]    2.6257509912081266849209640105377336964 E-44
[a, b] = [5, 11]    2.1369670797183329784581442970421521491 E-44
[a, b] = [6, 6]    -5.607658828706045988 E-58
[a, b] = [6, 7]    -4.845024781909580141 E-44
[a, b] = [6, 8]    -2.081648190840638928 E-59
[a, b] = [6, 9]    3.577998313026846996 E-45
[a, b] = [6, 10]    6.423990257115879753 E-58
[a, b] = [6, 11]    1.7370740202044651981689383371527766523 E-44
[a, b] = [7, 7]    -9.878289078102916231 E-59
[a, b] = [7, 8]    -1.7919819081446927370 E-59
[a, b] = [7, 9]    4.487224950606798860 E-44
[a, b] = [7, 10]    -5.252272064612478744 E-44
[a, b] = [7, 11]    1.3916863330859719273758930793659056162 E-44
[a, b] = [8, 8]    0.E-60
[a, b] = [8, 9]    1.8625825848962542971 E-44
[a, b] = [8, 10]    -1.2523600441218651782 E-44
[a, b] = [8, 11]    -5.4282087146830360543393006092427485903 E-45
[a, b] = [9, 9]    2.7508703275392218097 E-58
[a, b] = [9, 10]    5.911179351671167498 E-45
[a, b] = [9, 11]    -2.0692388835093985347357906809984225308 E-44
[a, b] = [10, 10]    -1.4300536092809166674 E-57
[a, b] = [10, 11]    1.0257047742887274571067287727599236983 E-44
[a, b] = [11, 11]    1.2404778971743720332 E-118

N = 23

Cycle #1
[a, b] = [1, 1]    -1.0399234121110948089 E-57
[a, b] = [1, 2]    -2.6929431536354361606006830669519738454 E-44
[a, b] = [1, 3]    -9.043072105656571451 E-46
[a, b] = [1, 4]    -1.8015571240921464076 E-44
[a, b] = [1, 5]    1.8161582464679022033 E-44
[a, b] = [1, 6]    2.312743388978688685 E-44
[a, b] = [1, 7]    -1.3993422120318878796 E-44
[a, b] = [1, 8]    -4.573313762471875492 E-45
[a, b] = [1, 9]    2.299482554505807182 E-44
[a, b] = [1, 10]    1.5512228387650741123 E-44
[a, b] = [1, 11]    -4.569128983424377945 E-58
[a, b] = [2, 2]    -1.3862297241362758451 E-57
[a, b] = [2, 3]    2.996506480023414992 E-44
[a, b] = [2, 4]    -2.4415207522161176273675652631534759540 E-46
[a, b] = [2, 5]    1.0572444763709901698 E-44
[a, b] = [2, 6]    -2.303686979265791454 E-44
[a, b] = [2, 7]    5.351781041548400078 E-45
[a, b] = [2, 8]    -8.925995411463884658 E-45
[a, b] = [2, 9]    2.981406910804695967 E-44
[a, b] = [2, 10]    5.804267016513330670 E-44
[a, b] = [2, 11]    -3.377887825606874923 E-44
[a, b] = [3, 3]    -6.781980950865120186 E-58
[a, b] = [3, 4]    1.7358916060188506898 E-44
[a, b] = [3, 5]    -1.7446064295348272308 E-44
[a, b] = [3, 6]    1.1157602992758883482095158786837096332 E-44
[a, b] = [3, 7]    -9.474257553383589832 E-45
[a, b] = [3, 8]    3.821303054526413633 E-44
[a, b] = [3, 9]    3.539615631996681057 E-44
[a, b] = [3, 10]    4.821165743926914742 E-58
[a, b] = [3, 11]    -1.5971571509054903111 E-44
[a, b] = [4, 4]    2.7552983736605578072 E-58
[a, b] = [4, 5]    3.966014350408691208 E-45
[a, b] = [4, 6]    -1.0608803009571467452 E-44
[a, b] = [4, 7]    2.781183615025284503 E-44
[a, b] = [4, 8]    3.6003911382980007187012853004232519048 E-44
[a, b] = [4, 9]    -1.4751557739850397117 E-44
[a, b] = [4, 10]    2.2605207955556419052 E-46
[a, b] = [4, 11]    -2.2176018803197469622 E-44
[a, b] = [5, 5]    -1.0273043909773666178 E-59
[a, b] = [5, 6]    1.1325304106548650714 E-44
[a, b] = [5, 7]    5.249983164726055495 E-44
[a, b] = [5, 8]    1.4053248337523340969 E-44
[a, b] = [5, 9]    -2.603621082299542440 E-59
[a, b] = [5, 10]    -7.0957071042339308379606373843421469383 E-45
[a, b] = [5, 11]    -4.480464556148906043 E-45
[a, b] = [6, 6]    -2.6073360053961229005 E-58
[a, b] = [6, 7]    -6.436485472165325656 E-44
[a, b] = [6, 8]    -4.107978056398461639 E-45
[a, b] = [6, 9]    -4.516369302307096956 E-44
[a, b] = [6, 10]    3.846712063621388867 E-44
[a, b] = [6, 11]    7.142456014309364446 E-58
[a, b] = [7, 7]    -9.806951947139145528 E-59
[a, b] = [7, 8]    -2.587234396138692299 E-59
[a, b] = [7, 9]    -8.044320927485236444 E-59
[a, b] = [7, 10]    2.589773408543821290 E-44
[a, b] = [7, 11]    -4.801936709111240563 E-44
[a, b] = [8, 8]    4.313349237417944936 E-59
[a, b] = [8, 9]    4.927167107946923455 E-44
[a, b] = [8, 10]    -6.957541233288887446 E-45
[a, b] = [8, 11]    -1.3827892579779817753 E-44
[a, b] = [9, 9]    -7.469790122511210930 E-59
[a, b] = [9, 10]    1.4525505660292961044 E-44
[a, b] = [9, 11]    -1.9424584810908260149 E-44
[a, b] = [10, 10]    0.E-58
[a, b] = [10, 11]    -2.426379190906528432 E-44
[a, b] = [11, 11]    -2.2952074241292913583 E-57

Cycle #2
[a, b] = [1, 1]    -2.2058432047822327757 E-58
[a, b] = [1, 2]    -1.5463046270552305294004398783966038340 E-44
[a, b] = [1, 3]    -1.6144438680116557983 E-44
[a, b] = [1, 4]    5.442559939786809790 E-45
[a, b] = [1, 5]    7.550639614553469222 E-45
[a, b] = [1, 6]    3.086743573904321249 E-45
[a, b] = [1, 7]    4.257629161795410857 E-44
[a, b] = [1, 8]    -6.867064683631314553 E-44
[a, b] = [1, 9]    5.514980172849064594 E-44
[a, b] = [1, 10]    2.611671720666522985 E-44
[a, b] = [1, 11]    9.027657754254719243 E-59
[a, b] = [2, 2]    -4.378146613477030868 E-58
[a, b] = [2, 3]    4.972367372611273869 E-44
[a, b] = [2, 4]    -4.7025282353305499829071782377021536762 E-44
[a, b] = [2, 5]    4.293437322834558197 E-45
[a, b] = [2, 6]    1.1215759367636102460 E-44
[a, b] = [2, 7]    -2.820246684735613076 E-44
[a, b] = [2, 8]    -5.796358184236042144 E-44
[a, b] = [2, 9]    6.573895911638393002 E-44
[a, b] = [2, 10]    2.693653903467967825 E-44
[a, b] = [2, 11]    -2.757580866537213535 E-44
[a, b] = [3, 3]    8.891993685584409920 E-59
[a, b] = [3, 4]    1.9154663500213408615 E-45
[a, b] = [3, 5]    -3.431994351168328452 E-45
[a, b] = [3, 6]    -1.0469749719560603838000146885778956319 E-45
[a, b] = [3, 7]    3.024034988045630678 E-44
[a, b] = [3, 8]    -1.9785507013416172557 E-45
[a, b] = [3, 9]    2.0161865067907138933 E-44
[a, b] = [3, 10]    3.959270455246668217 E-58
[a, b] = [3, 11]    -1.7528277189122177918 E-44
[a, b] = [4, 4]    -5.962232743743613014 E-58
[a, b] = [4, 5]    -1.6482315436986796850 E-44
[a, b] = [4, 6]    3.416062495754049515 E-44
[a, b] = [4, 7]    -2.265110575843604327 E-44
[a, b] = [4, 8]    -1.3733505077312181693524728431934391351 E-44
[a, b] = [4, 9]    8.899737245965576628 E-45
[a, b] = [4, 10]    -1.7275048398480086302 E-44
[a, b] = [4, 11]    -1.7296897779328666935 E-45
[a, b] = [5, 5]    1.5502665921221312412 E-58
[a, b] = [5, 6]    -2.850066482354435126 E-44
[a, b] = [5, 7]    -4.851097258914296377 E-45
[a, b] = [5, 8]    -2.335138932612829922 E-44
[a, b] = [5, 9]    -1.3751305476906002334 E-57
[a, b] = [5, 10]    6.9850556363848043979275073921117885676 E-46
[a, b] = [5, 11]    -1.0923369733530954640 E-45
[a, b] = [6, 6]    -1.4892034961598776073 E-57
[a, b] = [6, 7]    4.445103374770165969 E-45
[a, b] = [6, 8]    3.045787214010791028 E-44
[a, b] = [6, 9]    -1.5940249093543839513 E-44
[a, b] = [6, 10]    -2.864172907158255486 E-44
[a, b] = [6, 11]    8.517533046745888652 E-58
[a, b] = [7, 7]    1.9468046255154214943 E-58
[a, b] = [7, 8]    -8.958182540337022719 E-58
[a, b] = [7, 9]    1.6372754242502738756 E-58
[a, b] = [7, 10]    2.419662569681494780 E-44
[a, b] = [7, 11]    5.943434232265679268 E-45
[a, b] = [8, 8]    -2.1334699934418389029 E-57
[a, b] = [8, 9]    -1.4517623046579205145 E-44
[a, b] = [8, 10]    2.265288376248961307 E-44
[a, b] = [8, 11]    1.5463194855242485568 E-44
[a, b] = [9, 9]    1.2353709716027477178 E-57
[a, b] = [9, 10]    8.375311152508734716 E-45
[a, b] = [9, 11]    -2.6335878787809932202 E-45
[a, b] = [10, 10]    -6.607645209337703851 E-58
[a, b] = [10, 11]    6.392696306951454453 E-46
[a, b] = [11, 11]    -1.9471842961325761989 E-57

Cycle #3
[a, b] = [1, 1]    6.133521952479360220 E-58
[a, b] = [1, 2]    3.5140573540136359506133034749380190056 E-44
[a, b] = [1, 3]    -2.780257517099892583 E-44
[a, b] = [1, 4]    6.824586969746863956 E-44
[a, b] = [1, 5]    -1.9835359758341589622 E-44
[a, b] = [1, 6]    -2.1067031710279231931 E-45
[a, b] = [1, 7]    -4.737433921950506440 E-44
[a, b] = [1, 8]    4.634966204869726530 E-44
[a, b] = [1, 9]    -1.6877455248625034865 E-44
[a, b] = [1, 10]    -1.4565639555600933298 E-44
[a, b] = [1, 11]    1.4011391045344584097 E-59
[a, b] = [2, 2]    1.5724830647975735338 E-58
[a, b] = [2, 3]    -4.638944879178242162 E-44
[a, b] = [2, 4]    -9.8825691222744000943280534289431052776 E-45
[a, b] = [2, 5]    2.1759209214343430163 E-44
[a, b] = [2, 6]    -3.294299234084439744 E-44
[a, b] = [2, 7]    -1.5565348709638793049 E-44
[a, b] = [2, 8]    4.402017146731318016 E-44
[a, b] = [2, 9]    -4.410590819579333992 E-45
[a, b] = [2, 10]    -4.881757082070294173 E-44
[a, b] = [2, 11]    7.655876094825397351 E-45
[a, b] = [3, 3]    -1.2212673467898581313 E-57
[a, b] = [3, 4]    1.0758201001416780545 E-44
[a, b] = [3, 5]    2.370256457160713426 E-44
[a, b] = [3, 6]    8.9906635393147679735535009113945237915 E-45
[a, b] = [3, 7]    -4.233695524311629048 E-44
[a, b] = [3, 8]    2.4997471795026428469 E-45
[a, b] = [3, 9]    -3.471484005243945423 E-45
[a, b] = [3, 10]    3.907732797539866233 E-58
[a, b] = [3, 11]    1.0847948045555423384 E-44
[a, b] = [4, 4]    3.1267083923598380995 E-58
[a, b] = [4, 5]    -2.415116937489993546 E-44
[a, b] = [4, 6]    3.668935175990387759 E-44
[a, b] = [4, 7]    -9.415810035926570399 E-45
[a, b] = [4, 8]    3.5131411349062257630450171206011181469 E-44
[a, b] = [4, 9]    1.8220058922422276611 E-44
[a, b] = [4, 10]    -3.110311069823986617 E-44
[a, b] = [4, 11]    1.3603930361134671305 E-44
[a, b] = [5, 5]    -2.1572155400719042245 E-58
[a, b] = [5, 6]    4.399505211257229363 E-45
[a, b] = [5, 7]    -4.142196779212196755 E-45
[a, b] = [5, 8]    -2.420078755587257436 E-44
[a, b] = [5, 9]    -2.0323999583683053080 E-58
[a, b] = [5, 10]    3.0272393302678209659249873410113189972 E-44
[a, b] = [5, 11]    -8.193478651931828124 E-45
[a, b] = [6, 6]    2.8213279441587725140 E-58
[a, b] = [6, 7]    -6.448761811109930634 E-45
[a, b] = [6, 8]    3.468562890928089037 E-44
[a, b] = [6, 9]    5.785245329848785208 E-45
[a, b] = [6, 10]    3.801035070809968875 E-44
[a, b] = [6, 11]    3.0174283056874474493 E-58
[a, b] = [7, 7]    -7.815697977959102779 E-58
[a, b] = [7, 8]    -2.3299437181191898918 E-58
[a, b] = [7, 9]    -1.8757090808119098525 E-58
[a, b] = [7, 10]    -3.156158889699550818 E-44
[a, b] = [7, 11]    1.2335675431153742739 E-44
[a, b] = [8, 8]    -1.3299836616615591208 E-59
[a, b] = [8, 9]    -4.047087423913214487 E-44
[a, b] = [8, 10]    -6.071605746806239130 E-45
[a, b] = [8, 11]    -4.873534171019855724 E-44
[a, b] = [9, 9]    -9.104404300693464073 E-59
[a, b] = [9, 10]    1.2883051775816147689 E-44
[a, b] = [9, 11]    -7.376464040315998359 E-45
[a, b] = [10, 10]    -1.8584264887540901230 E-58
[a, b] = [10, 11]    4.116169472587539868 E-44
[a, b] = [11, 11]    0.E-58

Cycle #4
[a, b] = [1, 1]    -8.167873528235938447 E-60
[a, b] = [1, 2]    2.4642174475930653871820857008758700347 E-45
[a, b] = [1, 3]    -5.307481800194285665 E-44
[a, b] = [1, 4]    3.813248451463164023 E-46
[a, b] = [1, 5]    -6.022274769283566852 E-44
[a, b] = [1, 6]    4.896649718930680155 E-44
[a, b] = [1, 7]    2.730625842544479805 E-44
[a, b] = [1, 8]    -5.287877836944739770 E-46
[a, b] = [1, 9]    -1.7739067763196073757 E-46
[a, b] = [1, 10]    1.2160550517316531757 E-45
[a, b] = [1, 11]    6.726599961828191568 E-58
[a, b] = [2, 2]    1.6504805200485577639 E-59
[a, b] = [2, 3]    -4.836108961926117674 E-44
[a, b] = [2, 4]    -1.0744728064838687653965501439949356157 E-43
[a, b] = [2, 5]    7.779558595790561030 E-44
[a, b] = [2, 6]    3.321449781071150249 E-44
[a, b] = [2, 7]    -7.193658354845367293 E-46
[a, b] = [2, 8]    -4.349144277220045657 E-44
[a, b] = [2, 9]    1.7522013244291437637 E-44
[a, b] = [2, 10]    9.342152990956027439 E-44
[a, b] = [2, 11]    -4.156278114078293603 E-44
[a, b] = [3, 3]    1.3199755386777729870 E-57
[a, b] = [3, 4]    8.186218830547940235 E-44
[a, b] = [3, 5]    4.314656064563131618 E-44
[a, b] = [3, 6]    3.6241515209040760130729172144985340949 E-44
[a, b] = [3, 7]    6.337805915696998396 E-44
[a, b] = [3, 8]    -2.296637377598681616 E-44
[a, b] = [3, 9]    1.9225125374219044553 E-44
[a, b] = [3, 10]    -2.0611284644241567348 E-58
[a, b] = [3, 11]    2.479808222133448342 E-44
[a, b] = [4, 4]    -4.986186450447665427 E-58
[a, b] = [4, 5]    1.1054105127249174684 E-43
[a, b] = [4, 6]    1.4350586204930849546 E-43
[a, b] = [4, 7]    -9.408673109940737179 E-45
[a, b] = [4, 8]    -4.2163014243504600456507287059899644334 E-44
[a, b] = [4, 9]    -2.709484675608701823 E-44
[a, b] = [4, 10]    6.550677216455729330 E-44
[a, b] = [4, 11]    2.0330865657933843466 E-44
[a, b] = [5, 5]    6.803610401012111365 E-58
[a, b] = [5, 6]    4.032001569417275432 E-44
[a, b] = [5, 7]    2.923848155541644119 E-44
[a, b] = [5, 8]    3.601078330458171996 E-44
[a, b] = [5, 9]    -8.897650843811148912 E-58
[a, b] = [5, 10]    2.3644647679879803262196095817151448259 E-44
[a, b] = [5, 11]    4.468540967882417341 E-44
[a, b] = [6, 6]    1.5039344407719461616 E-59
[a, b] = [6, 7]    2.804526021842885582 E-44
[a, b] = [6, 8]    7.463978117429547801 E-44
[a, b] = [6, 9]    1.0102334655943687126 E-44
[a, b] = [6, 10]    -1.2075380135889685845 E-44
[a, b] = [6, 11]    4.041788224237741391 E-58
[a, b] = [7, 7]    7.063562023771538141 E-58
[a, b] = [7, 8]    7.494007543795475930 E-58
[a, b] = [7, 9]    4.624681967625942255 E-58
[a, b] = [7, 10]    -1.5969880082536889865 E-44
[a, b] = [7, 11]    -7.392389123424073408 E-44
[a, b] = [8, 8]    2.4448610753614901733 E-58
[a, b] = [8, 9]    -8.474211583024077814 E-44
[a, b] = [8, 10]    -5.965543098446227308 E-44
[a, b] = [8, 11]    2.1832148585567241584 E-44
[a, b] = [9, 9]    5.817963712321690452 E-58
[a, b] = [9, 10]    -3.841192540847366039 E-44
[a, b] = [9, 11]    -4.402320759554531857 E-44
[a, b] = [10, 10]    -9.619548201028960121 E-59
[a, b] = [10, 11]    -5.185874876877134435 E-44
[a, b] = [11, 11]    -5.613114550394233710 E-58

Cycle #5
[a, b] = [1, 1]    -5.394849409414291523 E-58
[a, b] = [1, 2]    8.7258181500194701083195166315666265144 E-44
[a, b] = [1, 3]    -5.324243181698104592 E-44
[a, b] = [1, 4]    1.2117525991722198970 E-43
[a, b] = [1, 5]    -1.1317742792675248328 E-43
[a, b] = [1, 6]    -2.5219317037842314057 E-45
[a, b] = [1, 7]    -8.787503805351755035 E-44
[a, b] = [1, 8]    1.3727419135155522110 E-43
[a, b] = [1, 9]    -1.1772503842137329836 E-43
[a, b] = [1, 10]    -8.576577002422982500 E-44
[a, b] = [1, 11]    -2.1064965174120191141 E-57
[a, b] = [2, 2]    -2.5498741577526320256 E-58
[a, b] = [2, 3]    -1.0708852982450994866 E-43
[a, b] = [2, 4]    -2.6497535922729374836891618889356664678 E-45
[a, b] = [2, 5]    -4.667562650837599227 E-44
[a, b] = [2, 6]    4.737972882051475469 E-44
[a, b] = [2, 7]    2.955049979127531062 E-44
[a, b] = [2, 8]    6.103997671471354848 E-44
[a, b] = [2, 9]    -1.3354974118017865518 E-43
[a, b] = [2, 10]    -7.953635901550141436 E-44
[a, b] = [2, 11]    6.116317704296621154 E-44
[a, b] = [3, 3]    -4.377657105011117890 E-58
[a, b] = [3, 4]    1.2489011238562471633 E-44
[a, b] = [3, 5]    -2.799133469851445531 E-44
[a, b] = [3, 6]    -1.6475512883931843999455037486126465967 E-44
[a, b] = [3, 7]    -6.530632710571195634 E-44
[a, b] = [3, 8]    3.375944019890892152 E-44
[a, b] = [3, 9]    -5.005575387906093940 E-44
[a, b] = [3, 10]    -4.556010458532232184 E-58
[a, b] = [3, 11]    3.795704577887201123 E-44
[a, b] = [4, 4]    3.845190295465697762 E-59
[a, b] = [4, 5]    9.159211859172226553 E-45
[a, b] = [4, 6]    1.3664230020113702219 E-44
[a, b] = [4, 7]    1.9641148847748386152 E-44
[a, b] = [4, 8]    3.9401614181243898008570675349597504692 E-44
[a, b] = [4, 9]    -2.2125573941645214735 E-44
[a, b] = [4, 10]    1.9800794784642981981 E-44
[a, b] = [4, 11]    3.716574349636238175 E-44
[a, b] = [5, 5]    -1.8387705151660340748 E-57
[a, b] = [5, 6]    6.517958870369452549 E-44
[a, b] = [5, 7]    2.410379952365269804 E-44
[a, b] = [5, 8]    -3.697982850821910594 E-44
[a, b] = [5, 9]    -9.240408695310635691 E-59
[a, b] = [5, 10]    -2.2470436270199007691688547671632510141 E-44
[a, b] = [5, 11]    -4.823495377578589958 E-44
[a, b] = [6, 6]    2.4752994841721463336 E-57
[a, b] = [6, 7]    3.105227030585181911 E-44
[a, b] = [6, 8]    -1.4087084596275233919 E-44
[a, b] = [6, 9]    8.606852841198454077 E-44
[a, b] = [6, 10]    1.0440623106612747632 E-44
[a, b] = [6, 11]    9.543547249693938905 E-58
[a, b] = [7, 7]    -1.7535735015563803818 E-57
[a, b] = [7, 8]    4.310834984200111640 E-58
[a, b] = [7, 9]    5.567157556681109098 E-60
[a, b] = [7, 10]    -4.149289341246948044 E-44
[a, b] = [7, 11]    2.413115425213678600 E-44
[a, b] = [8, 8]    6.521054374769865807 E-57
[a, b] = [8, 9]    -7.198144381570106261 E-44
[a, b] = [8, 10]    5.945026477841118282 E-44
[a, b] = [8, 11]    -7.656735767760962098 E-44
[a, b] = [9, 9]    6.102525929173686785 E-58
[a, b] = [9, 10]    2.3247791570052596288 E-45
[a, b] = [9, 11]    1.2098708100185453233 E-44
[a, b] = [10, 10]    1.1245185890831036866 E-57
[a, b] = [10, 11]    1.8373181972544283442 E-44
[a, b] = [11, 11]    -1.5918862967948779947 E-57

Cycle #6
[a, b] = [1, 1]    -4.775535928945948537 E-58
[a, b] = [1, 2]    3.3059504621124551597171475069751000809 E-44
[a, b] = [1, 3]    -2.977482857220450308 E-44
[a, b] = [1, 4]    7.411508233326429006 E-44
[a, b] = [1, 5]    -1.9671496386917474542 E-45
[a, b] = [1, 6]    -5.994884523836285007 E-44
[a, b] = [1, 7]    -2.494460140646213415 E-44
[a, b] = [1, 8]    3.695437468003248065 E-44
[a, b] = [1, 9]    -3.487339220379771813 E-44
[a, b] = [1, 10]    -3.143784713573270800 E-44
[a, b] = [1, 11]    -1.0598391645874819340 E-57
[a, b] = [2, 2]    -1.5662694551764891954 E-58
[a, b] = [2, 3]    -2.6860323455134327150 E-45
[a, b] = [2, 4]    4.0345131799980874867768154381653456391 E-44
[a, b] = [2, 5]    -7.211766694164641581 E-44
[a, b] = [2, 6]    -1.2228498309193163799 E-44
[a, b] = [2, 7]    -1.7723193917670195581 E-44
[a, b] = [2, 8]    3.562578901196075428 E-44
[a, b] = [2, 9]    -5.661155036770959352 E-44
[a, b] = [2, 10]    -1.3592129440127018270 E-43
[a, b] = [2, 11]    8.159380123166416174 E-44
[a, b] = [3, 3]    -7.523866713437403653 E-58
[a, b] = [3, 4]    -8.181911609816725739 E-45
[a, b] = [3, 5]    -4.467469891932168569 E-44
[a, b] = [3, 6]    -2.3285874531116447349311840395907751452 E-44
[a, b] = [3, 7]    -2.877972547082958164 E-44
[a, b] = [3, 8]    2.571150298085125848 E-44
[a, b] = [3, 9]    -3.220382216440212876 E-44
[a, b] = [3, 10]    3.292370558508378189 E-58
[a, b] = [3, 11]    6.424524521428918652 E-45
